gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1802089394																										4c7d1a18-553e-471d-a168-4f7d5816c309									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				4c7d1a18-553e-471d-a168-4f7d5816c309					0				Unknown							ABSENT																cruise=1505; station=133; haul_no=67	cruise=1505; station=133		2015-05-20T07:38:23	Net-in time: 2015-05-20 00:38:23-07			2015	5	20			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Pescadero			station bottom depth: 184 meters				decimal location is net-in location; station location: 37.2750 -122.8167	37.2855	-122.8288																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:55.576Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:55.576Z	2023-02-18T08:10:05.784Z	false										DD	
1802089205																										4b2cb11e-2903-4e7f-86a8-4efa3d178fdb									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				4b2cb11e-2903-4e7f-86a8-4efa3d178fdb					0				Unknown							ABSENT																cruise=1505; station=133; haul_no=24	cruise=1505; station=133		2015-05-09T07:33:42	Net-in time: 2015-05-09 00:33:42-07			2015	5	9			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Pescadero			station bottom depth: 184 meters				decimal location is net-in location; station location: 37.2750 -122.8167	37.2817	-122.8423																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:59.252Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:59.252Z	2023-02-18T08:10:05.784Z	false										DD	
1802089055																										fe3355de-43df-4ad2-8fe8-912437234fa6									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				fe3355de-43df-4ad2-8fe8-912437234fa6					0				Unknown							ABSENT																cruise=1505; station=133; haul_no=162	cruise=1505; station=133		2015-06-13T07:41:26	Net-in time: 2015-06-13 00:41:26-07			2015	6	13			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Pescadero			station bottom depth: 184 meters				decimal location is net-in location; station location: 37.2750 -122.8167	37.2863	-122.8253																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:17:02.616Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:17:02.616Z	2023-02-18T08:10:05.784Z	false										DD	
1802088893																										fdd703fa-c1db-4008-b961-9aa2f89ebe62									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				fdd703fa-c1db-4008-b961-9aa2f89ebe62					0				Unknown							ABSENT																cruise=1505; station=132; haul_no=66	cruise=1505; station=132		2015-05-20T05:34:40	Net-in time: 2015-05-19 22:34:40-07			2015	5	20			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Pescadero			station bottom depth: 95 meters				decimal location is net-in location; station location: 37.2750 -122.6500	37.2773	-122.6528																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:17:00.134Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:17:00.134Z	2023-02-18T08:10:05.784Z	false										DD	
1802088560																										38dd9950-cb3c-4341-bfd1-c6fe81210b53									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				38dd9950-cb3c-4341-bfd1-c6fe81210b53					0				Unknown							ABSENT																cruise=1505; station=132; haul_no=23	cruise=1505; station=132		2015-05-09T05:13:32	Net-in time: 2015-05-08 22:13:32-07			2015	5	9			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Pescadero			station bottom depth: 95 meters				decimal location is net-in location; station location: 37.2750 -122.6500	37.2755	-122.6315																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:55.767Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:55.767Z	2023-02-18T08:10:05.784Z	false										DD	
1802088387																										650f9482-1517-4736-b3f1-cc9c47af4e37									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				650f9482-1517-4736-b3f1-cc9c47af4e37					0				Unknown							ABSENT																cruise=1505; station=132; haul_no=161	cruise=1505; station=132		2015-06-13T05:47:51	Net-in time: 2015-06-12 22:47:51-07			2015	6	13			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Pescadero			station bottom depth: 95 meters				decimal location is net-in location; station location: 37.2750 -122.6500	37.2793	-122.6555																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:55.879Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:55.879Z	2023-02-18T08:10:05.784Z	false										DD	
1802088144																										2e244492-4447-4609-9d7c-b0ec9b45d4a5									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				2e244492-4447-4609-9d7c-b0ec9b45d4a5					0				Unknown							ABSENT																cruise=1505; station=131; haul_no=65	cruise=1505; station=131		2015-05-20T04:24:07	Net-in time: 2015-05-19 21:24:07-07			2015	5	20			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Pescadero			station bottom depth: 82 meters				decimal location is net-in location; station location: 37.2750 -122.5667	37.2803	-122.5865																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:58.686Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:58.686Z	2023-02-18T08:10:05.784Z	false										DD	
1802088141																										fc6c7b10-70f0-462b-b268-cb2636d9694d									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				fc6c7b10-70f0-462b-b268-cb2636d9694d					0				Unknown							ABSENT																cruise=1505; station=131; haul_no=22	cruise=1505; station=131		2015-05-09T04:19:43	Net-in time: 2015-05-08 21:19:43-07			2015	5	9			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Pescadero			station bottom depth: 82 meters				decimal location is net-in location; station location: 37.2750 -122.5667	37.2757	-122.5657																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:17:00.052Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:17:00.052Z	2023-02-18T08:10:05.784Z	false										DD	
1802087772																										901e81d6-02f1-4f0d-b1ad-3b1977589814									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				901e81d6-02f1-4f0d-b1ad-3b1977589814					0				Unknown							ABSENT																cruise=1505; station=131; haul_no=160	cruise=1505; station=131		2015-06-13T04:33:46	Net-in time: 2015-06-12 21:33:46-07			2015	6	13			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Pescadero			station bottom depth: 82 meters				decimal location is net-in location; station location: 37.2750 -122.5667	37.2788	-122.5722																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:59.380Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:59.380Z	2023-02-18T08:10:05.784Z	false										DD	
1802087760																										e1882799-729f-4fe7-a432-79f95867b29a									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				e1882799-729f-4fe7-a432-79f95867b29a					2				Unknown							PRESENT																cruise=1505; station=127; haul_no=115	cruise=1505; station=127		2015-06-02T10:34:28	Net-in time: 2015-06-02 03:34:28-07			2015	6	2			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Davenport			station bottom depth: 1045 meters				decimal location is net-in location; station location: 36.9833 -122.7583	36.9943	-122.762																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:58.217Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:58.217Z	2023-02-18T08:10:05.784Z	false										DD	
1802087509																										bf1ddf70-d27c-4fec-a9ee-6da824ca4b2b									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				bf1ddf70-d27c-4fec-a9ee-6da824ca4b2b					0				Unknown							ABSENT																cruise=1505; station=126; haul_no=21	cruise=1505; station=126		2015-05-08T08:55:53	Net-in time: 2015-05-08 01:55:53-07			2015	5	8			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Davenport			station bottom depth: 432 meters				decimal location is net-in location; station location: 36.9833 -122.5917	36.9848	-122.5792																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:59.632Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:59.632Z	2023-02-18T08:10:05.784Z	false										DD	
1802087288																										b3c52738-5f15-4550-8805-af6154261569									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				b3c52738-5f15-4550-8805-af6154261569					3				Unknown							PRESENT																cruise=1505; station=126; haul_no=114	cruise=1505; station=126		2015-06-02T08:44:24	Net-in time: 2015-06-02 01:44:24-07			2015	6	2			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Davenport			station bottom depth: 432 meters				decimal location is net-in location; station location: 36.9833 -122.5917	36.9907	-122.6257																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:17:01.945Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:17:01.945Z	2023-02-18T08:10:05.784Z	false										DD	
1802087008																										23e482aa-2ab2-4721-bfb5-f315781c4b6c									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				23e482aa-2ab2-4721-bfb5-f315781c4b6c					0				Unknown							ABSENT																cruise=1505; station=125; haul_no=20	cruise=1505; station=125		2015-05-08T06:45:28	Net-in time: 2015-05-07 23:45:28-07			2015	5	8			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Davenport			station bottom depth: 446 meters				decimal location is net-in location; station location: 36.9833 -122.4250	36.9835	-122.4152																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:54.951Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:54.951Z	2023-02-18T08:10:05.784Z	false										DD	
1802086889																										9b8dfd43-1114-4ac5-ab55-d7ddcec54d30									en	CC0_1_0			2017-12-21T00:00:00Z			http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf												event				RockfishRecruitmentAndEcosystemAssessmentSurveyCatchData			Rockfish Recruitment and Ecosystem Assessment Survey, Catch Data	NOAA NMFS SWFSC FED	HUMAN_OBSERVATION				9b8dfd43-1114-4ac5-ab55-d7ddcec54d30					12				Unknown							PRESENT																cruise=1505; station=125; haul_no=113	cruise=1505; station=125		2015-06-02T06:18:13	Net-in time: 2015-06-01 23:18:13-07			2015	6	2			midwater trawl; http://calcofi.org/publications/calcofireports/v57/Vol57-Sakuma_pages.163-183.pdf			15  minutes at 2.0 knots		NA					northeast Pacific			US	California				Survey Region: Core; Davenport			station bottom depth: 446 meters				decimal location is net-in location; station location: 36.9833 -122.4250	36.9875	-122.4292																																											urn:lsid:marinespecies.org:taxname:342057							Octopoteuthis deletron R.E.Young, 1972								Animalia	Mollusca	Cephalopoda	Oegopsida	Octopoteuthidae		Octopoteuthis	Octopoteuthis			deletron			SPECIES		species_group: Cephalopod; common_name: OCTOPOTEUTHIS		ACCEPTED		Began enumeration in 2015.	350f00a7-db1f-4133-bc07-71de716339da	US	2023-02-18T08:16:59.449Z	0.0	0.0	27.5	2.5				GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84		true	false	2289878	2289878	1	52	136	8403901	2871	2289867		2289878	Octopoteuthis deletron	Octopoteuthis deletron R.E.Young, 1972	Octopoteuthis deletron		EML	2023-02-18T08:16:59.449Z	2023-02-18T08:10:05.784Z	false										DD	
